"MonthEnd","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","4To8WeekWait","4To8WeekWaitQF","8To12WeekWait","8To12WeekWaitQF","12To16WeekWait","12To16WeekWaitQF","16To20WeekWait","16To20WeekWaitQF","20To24WeekWait","20To24WeekWaitQF","24To28WeekWait","24To28WeekWaitQF","28To32WeekWait","28To32WeekWaitQF","32To36WeekWait","32To36WeekWaitQF","36To40WeekWait","36To40WeekWaitQF","40To44WeekWait","40To44WeekWaitQF","44To48WeekWait","44To48WeekWaitQF","48To52WeekWait","48To52WeekWaitQF","52To65WeekWait","52To65WeekWaitQF","65To78WeekWait","65To78WeekWaitQF","78To91WeekWait","78To91WeekWaitQF","91To104WeekWait","91To104WeekWaitQF","Over104WeekWait","Over104WeekWaitQF"
"20160331","S08000016",,"New Outpatient","Z9","d",2363,,1075,,363,,117,,97,,52,,24,,17,,14,,14,,10,,13,,10,,20,,22,,11,,4,,253,
"20170331","S08000016",,"New Outpatient","Z9","d",2526,,1405,,747,,252,,150,,61,,14,,6,,3,,1,,2,,3,,1,,4,,23,,34,,32,,262,
"20180331","S08000016",,"New Outpatient","Z9","d",2426,,1273,,536,,145,,124,,45,,20,,10,,5,,6,,4,,0,,2,,6,,7,,4,,5,,222,
"20190331","S08000016",,"New Outpatient","Z9","d",2625,,1393,,598,,23,,22,,7,,5,,2,,4,,1,,0,,0,,0,,1,,4,,1,,3,,137,
"20200331","S08000016",,"New Outpatient","Z9","d",1437,,1342,,539,,129,,75,,3,,3,,4,,1,,1,,0,,1,,0,,0,,1,,1,,0,,16,
"20210331","S08000016",,"New Outpatient","Z9","d",1765,,863,,645,,429,,497,,429,,449,,391,,325,,225,,122,,62,,35,,442,,10,,0,,1,,1,
"20220331","S08000016",,"New Outpatient","Z9","d",2104,,1218,,857,,548,,596,,510,,456,,432,,370,,355,,376,,362,,283,,471,,319,,216,,36,,35,
"20121231","S08000016",,"New Outpatient","Z9","d",2003,,1317,,443,,43,,9,,7,,10,,6,,8,,6,,7,,8,,11,,8,,19,,31,,32,,9,
"20131231","S08000016",,"New Outpatient","Z9","d",2052,,1315,,570,,55,,56,,29,,13,,12,,17,,6,,8,,18,,7,,31,,28,,20,,27,,99,
"20141231","S08000016",,"New Outpatient","Z9","d",2014,,1444,,748,,273,,153,,44,,13,,13,,5,,4,,3,,2,,6,,14,,10,,13,,34,,203,
"20151231","S08000016",,"New Outpatient","Z9","d",2018,,1306,,748,,320,,181,,26,,18,,13,,8,,12,,12,,1,,4,,23,,11,,5,,6,,258,
"20161231","S08000016",,"New Outpatient","Z9","d",1861,,1400,,817,,342,,150,,40,,21,,4,,3,,3,,2,,2,,0,,26,,35,,35,,20,,256,
"20171231","S08000016",,"New Outpatient","Z9","d",1840,,1407,,867,,485,,288,,139,,90,,22,,5,,6,,8,,0,,2,,7,,4,,5,,2,,261,
"20181231","S08000016",,"New Outpatient","Z9","d",2283,,1599,,774,,399,,132,,43,,22,,10,,1,,1,,1,,1,,1,,4,,1,,4,,5,,164,
"20191231","S08000016",,"New Outpatient","Z9","d",1915,,1398,,553,,73,,22,,18,,4,,2,,2,,0,,0,,0,,0,,1,,1,,0,,1,,55,
"20201231","S08000016",,"New Outpatient","Z9","d",1385,,936,,705,,623,,570,,436,,313,,167,,97,,76,,361,,279,,85,,27,,0,,1,,0,,3,
"20211231","S08000016",,"New Outpatient","Z9","d",1633,,1286,,915,,739,,735,,620,,599,,557,,560,,443,,370,,259,,195,,634,,399,,49,,168,,5,
"20130630","S08000017",,"New Outpatient","A1",,32,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"New Outpatient","A1",,21,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"New Outpatient","A1",,23,,5,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"New Outpatient","A1",,23,,18,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","A1",,19,,5,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","A1",,18,,9,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","A1",,21,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"New Outpatient","A1",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","A1",,15,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","A1",,28,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","A1",,31,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","A1",,27,,16,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","A1",,23,,16,,4,,7,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","A1",,25,,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","A1",,25,,6,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","A1",,13,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","A1",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","A1",,8,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000017",,"New Outpatient","A1",,23,,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","A1",,20,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"New Outpatient","A1",,20,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","A1",,33,,14,,4,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","A1",,24,,8,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","A1",,21,,9,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","A1",,13,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","A1",,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","A1",,10,,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","A1",,4,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000017",,"New Outpatient","A1",,27,,10,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"New Outpatient","A1",,13,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"New Outpatient","A1",,21,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"New Outpatient","A1",,23,,25,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"New Outpatient","A1",,21,,14,,8,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"New Outpatient","A1",,17,,9,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","A1",,17,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","A1",,10,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","A1",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","A1",,4,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","A11",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20180630","S08000017",,"New Outpatient","A11",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20170930","S08000017",,"New Outpatient","A11",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20170331","S08000017",,"New Outpatient","A11",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20180331","S08000017",,"New Outpatient","A11",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20171231","S08000017",,"New Outpatient","A11",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20130630","S08000017",,"New Outpatient","A2",,127,,60,,13,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"New Outpatient","A2",,136,,110,,70,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"New Outpatient","A2",,182,,126,,82,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"New Outpatient","A2",,169,,90,,45,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","A2",,208,,122,,88,,38,,16,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","A2",,166,,76,,13,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","A2",,225,,67,,31,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"New Outpatient","A2",,64,,13,,13,,39,,72,,16,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","A2",,419,,128,,51,,17,,31,,17,,7,,4,,9,,4,,5,,1,,1,,0,,2,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","A2",,113,,75,,15,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","A2",,161,,28,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","A2",,137,,91,,102,,9,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","A2",,184,,108,,56,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","A2",,164,,130,,66,,19,,13,,8,,6,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","A2",,187,,114,,52,,6,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","A2",,126,,112,,59,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","A2",,111,,71,,58,,11,,6,,4,,6,,37,,17,,3,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","A2",,174,,75,,78,,52,,4,,10,,7,,3,,1,,2,,0,,1,,1,,2,,0,,0,,0,,0,
"20130331","S08000017",,"New Outpatient","A2",,120,,23,,4,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","A2",,143,,122,,42,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"New Outpatient","A2",,149,,85,,56,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","A2",,178,,100,,80,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","A2",,212,,130,,16,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","A2",,169,,66,,6,,1,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","A2",,158,,103,,41,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","A2",,94,,149,,17,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","A2",,120,,41,,30,,33,,34,,25,,28,,43,,6,,5,,0,,1,,1,,19,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","A2",,196,,87,,50,,18,,22,,11,,15,,2,,8,,2,,1,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000017",,"New Outpatient","A2",,110,,29,,11,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"New Outpatient","A2",,123,,82,,30,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"New Outpatient","A2",,147,,115,,46,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"New Outpatient","A2",,154,,99,,29,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"New Outpatient","A2",,187,,119,,43,,11,,6,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"New Outpatient","A2",,116,,74,,43,,17,,4,,2,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","A2",,123,,97,,22,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","A2",,156,,184,,79,,1,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","A2",,110,,48,,33,,32,,55,,9,,3,,1,,0,,1,,10,,13,,3,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","A2",,184,,90,,57,,40,,41,,74,,42,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"New Outpatient","A6",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","A6",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","A6",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","A6",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","A6",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","A6",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","A6",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","A6",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","A6",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","A6",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","A6",,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000017",,"New Outpatient","A7",,165,,133,,88,,10,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"New Outpatient","A7",,165,,150,,110,,26,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"New Outpatient","A7",,269,,180,,158,,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"New Outpatient","A7",,247,,153,,63,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","A7",,239,,112,,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","A7",,263,,140,,29,,3,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","A7",,263,,157,,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"New Outpatient","A7",,74,,14,,8,,2,,20,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","A7",,195,,109,,79,,47,,25,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","A7",,175,,115,,79,,31,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","A7",,226,,72,,31,,12,,6,,5,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","A7",,184,,181,,159,,34,,6,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","A7",,220,,124,,51,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","A7",,258,,116,,49,,19,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","A7",,252,,165,,127,,5,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","A7",,250,,204,,104,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","A7",,160,,51,,6,,1,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","A7",,195,,135,,108,,58,,48,,32,,36,,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000017",,"New Outpatient","A7",,171,,119,,87,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","A7",,171,,78,,47,,4,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"New Outpatient","A7",,233,,118,,28,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","A7",,248,,133,,32,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","A7",,214,,95,,17,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","A7",,183,,89,,31,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","A7",,194,,90,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","A7",,70,,79,,19,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","A7",,190,,81,,40,,14,,1,,1,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","A7",,169,,120,,98,,35,,90,,63,,55,,41,,29,,30,,15,,11,,4,,2,,0,,0,,0,,0,
"20121231","S08000017",,"New Outpatient","A7",,126,,133,,57,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"New Outpatient","A7",,146,,138,,72,,9,,10,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"New Outpatient","A7",,144,,113,,80,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"New Outpatient","A7",,221,,134,,84,,7,,3,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"New Outpatient","A7",,158,,112,,21,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"New Outpatient","A7",,177,,128,,101,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","A7",,162,,98,,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","A7",,190,,152,,79,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","A7",,146,,68,,46,,6,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","A7",,148,,108,,100,,92,,66,,49,,51,,37,,35,,25,,5,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000017",,"New Outpatient","A8",,27,,12,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"New Outpatient","A8",,21,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"New Outpatient","A8",,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"New Outpatient","A8",,9,,3,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","A8",,8,,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","A8",,13,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","A8",,4,,6,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"New Outpatient","A8",,1,,0,,1,,4,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","A8",,9,,2,,3,,1,,1,,2,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","A8",,15,,8,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","A8",,16,,3,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","A8",,11,,9,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","A8",,8,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","A8",,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","A8",,9,,10,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","A8",,7,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","A8",,4,,1,,1,,1,,0,,0,,2,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","A8",,17,,6,,4,,3,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20130331","S08000017",,"New Outpatient","A8",,18,,15,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","A8",,21,,7,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"New Outpatient","A8",,5,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","A8",,9,,5,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","A8",,3,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","A8",,7,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","A8",,10,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","A8",,6,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
